,title,class,sp_count,up_count,title_cha,title_word,cha_word,up_cha,up_word,bad_word
17066,Hoda Kotb Says She Still 'Keeps in Touch' with Matt Lauer After His Today Show Firing,1,2,14,70,16,4.4,20,87,0
17067,Josh Duhamel Playing Stepdad To Jennifer Garner  Ben Affleck ’ s Kids ,1,1,10,57,13,4.4,17,76,0
17068,Did Beyoncé and Jay-Z Spend $10 Million on Their Newborn Twins?,1,2,9,53,11,4.8,16,81,0
17069,“New Girl”show is suffering when co-stars Zooey & Jake’s feud on the set…Not having an affair then why such fight? Is it because of Zooey’s pregnancy mood swings? – Married Biography,1,8,9,152,31,4.9,5,29,0
17070,Ryan Gosling Mourns Loss Of Beloved Dog While Promoting Bladerunner 2049,1,0,10,62,11,5.6,16,90,0
17071,Breathe review – Andrew Garfield fronts poignant biopic of wheelchair pioneer,1,0,3,67,11,6.1,4,27,0
17072,"Prince Harry and Meghan Markle to wed on May 19, 2018",1,0,5,43,11,3.9,11,45,0
17073,Selena’s Hell! Gomez Goes To Rehab As Friends Fear Another Drug Relapse,1,2,12,60,12,5.0,20,100,0
17074,"Jennifer Aniston Reveals Struggles With Dyslexia, Anger; Shrugs Off Oscar Snub",1,1,11,68,11,6.2,16,100,0
17075,Beyonce: Fans Beg Her To ‘Tell Us She’s Pregnant’ After Performance In Bodysuit — See Tweets,1,4,15,77,16,4.8,19,93,0
17076,"Tom Cruise Dating In Disguise, Women Chosen By Scientology? Not Quite, Yet Holmes Is Queen Of Secret Romance",1,1,18,91,18,5.1,19,100,0
17077,Is Billy Bush Begging To Be On ‘DWTS 2017?’ [UPDATE],1,3,17,43,10,4.3,39,170,0
17078,Katie Holmes,1,0,2,11,2,5.5,18,100,0
17079,Are Selena Gomez & The Weeknd Working On A Movie Together?,1,2,10,48,11,4.4,20,90,0
17080,Brad Pitt and Jennifer Aniston might see each other at film festival,1,0,4,57,12,4.8,7,33,0
17081,Brad Pitt has a 'secret love child',1,2,2,29,7,4.1,6,28,0
17082,Cougar Angelina Jolie Sinks Her Claws Into Hottie Garrett Hedlund,1,0,10,56,10,5.6,17,100,0
17083,Why Isn't Gwen Stefani Coaching 'The Voice' Season 13? She Could Come Back Before You Know It,1,4,16,77,17,4.5,20,94,0
17084,Angelina Jolie’s French Obsession,1,1,4,30,4,7.5,13,100,0
17085,Jennifer Lopez and Alex Rodriguez Celebrate Christmas in Miami with Their Families,1,0,9,71,12,5.9,12,75,0
17086,The roles these actors & actresses *nearly* played,1,1,1,43,8,5.4,2,12,0
17087,Selena’s Hell! Gomez Goes To Rehab As Friends Fear Another Drug Relapse,1,2,12,60,12,5.0,20,100,0
17088,Kanye West fans are planning 'Hey Mama Day' in response to Taylor Swift's upcoming album release,1,3,7,81,16,5.1,8,43,0
17089,All Justin Bieber Wants Is to Get Back Together With Selena Gomez,1,0,11,54,12,4.5,20,91,0
17090,"Beyoncé and Husband JAY-Z Experienced a Difficult Delivery During the Birth of Their Twins: ""There Was a Lot of Drama"" (EXCLUSIVE)",1,6,26,111,21,5.3,23,123,0
17091,Margot Robbie Net Worth,1,0,4,20,4,5.0,20,100,0
17092,"Michael Strahan, Sam Smith",1,0,4,23,4,5.8,17,100,0
17093,"Miranda Lambert, Anderson East Not Copying Blake Shelton, Gwen Stefani With Duet",1,0,12,69,12,5.8,17,100,0
17094,Gigi Hadid Begs Zayn Malik to Quit Touring Due to Severe Panic Attacks (EXCLUSIVE),1,2,20,69,14,4.9,28,142,0
17095,​Angelina Jolie Is Secretly Dating a Handsome Older Guy,1,0,8,52,9,5.8,15,88,0
17096,Karrueche Tran Granted Five Year Restraining Order Against Chris Brown,1,0,10,61,10,6.1,16,100,0
17097,Her Girl Crush... Eleven Reasons We Love And Adore Angelina Jolie,1,0,11,55,11,5.0,20,100,0
17098,Rihanna: shocked by the secret child of Chris Brown!,1,2,3,44,9,4.9,6,33,0
17099,"Brad Pitt Is Still Single, Despite Rumors He's Dating MIT Professor Neri Oxman",1,1,15,66,13,5.1,22,115,0
17100,"Brad Pitt, accused of child abuse, is under investigation",1,0,2,49,9,5.4,4,22,0
17101,Leo DiCaprio teases first pic of him and Brad Pitt looking like retro honeys in their new film,1,0,5,77,18,4.3,6,27,0
17102,Angelina Jolie Forced to Hand Over Kids to Brad Pitt Amid Custody Battle (EXCLUSIVE),1,2,20,71,14,5.1,28,142,0
17103,Why Selena Gomez Wasn't the Woman for Justin Bieber After All,1,1,9,51,11,4.6,17,81,0
17104,Selena Gomez & Justin Bieber Have 'Epic' New Year's Eve Plans,1,4,10,51,11,4.6,19,90,0
17105,WATCH: Blake Shelton Performs In Underwear?! Sorta...,1,3,11,47,7,6.7,23,157,0
17106,Chris Pratt Files for Divorce From Anna Faris,1,0,7,38,8,4.8,18,87,0
17107,Brad Pitt’s Rumored Girlfriend Not Assisting Actor’s Sobriety Amid Angelina Jolie Divorce,1,2,12,78,12,6.5,15,100,0
17108,"Thomas Markle on Prince Harry, politics, and missing daughter Meghan's royal wedding",1,1,5,73,12,6.1,6,41,0
17109,Brad Pitt Rents Summer Love Nest For His Brainy Beauty,1,0,10,45,10,4.5,22,100,0
17110,Kim Kardashian admits her selfie obsession is a bit ridiculous,1,0,2,53,10,5.3,3,20,0
17111,Camilla and Eugenie attack Kate and Meghan in shock public row,1,0,4,52,11,4.7,7,36,0
17112,Meghan Markle and Prince Harry are 'INFATUATED' and 'still getting to know each other',1,4,14,73,14,5.2,19,100,0
17113,Justin Theroux looks far from glum about Jennifer Aniston split as he shows off guns on coffee date,1,0,4,82,18,4.6,4,22,0
17114,Stop asking Scott Eastwood about Star Wars,1,0,5,36,7,5.1,13,71,0
17115,Taylor Swift Upset Ed Sheeran Slept With Members Of Her Girl Squad? The Truth,1,1,14,64,14,4.6,21,100,0
17116,Caitlyn Jenner’s Reassignment Surgery: Inside Her ‘Reclusive’ Healing Process,1,4,9,69,9,7.7,13,100,0
17117,Kim Kardashian Reveals Her Limit on Kids With Kanye West,1,0,9,47,10,4.7,19,90,0
17118,"Kim Kardashian Is Considering Leaving Kanye West After His Latest Outburst: ""It's Over"" (EXCLUSIVE)",1,6,22,87,14,6.2,25,157,0
17119,Does Brad Pitt Have a Rare Disease?,1,1,6,29,7,4.1,20,85,0
17120,Fifty Shades Of Dakota: 15 Things People Don't Know About Dakota Johnson,1,2,11,61,12,5.1,18,91,0
17121,Tom Arnold Says Michael Cohen and He Are 'Taking Down Donald Trump' Amid Plea Deal,1,2,14,68,15,4.5,20,93,0
17122,"President Trump Attacks 'Lunatic,' 'No-Talent,' 'Dumbest Person' in TV",1,7,10,62,9,6.9,16,111,0
17123,"Chris Brown, Soulja Boy Feud Over Karreuche Tran",1,0,8,41,8,5.1,19,100,0
17124,How Jerry O'Connell Knew He Wasn't Going to Get the Job on Live! With Kelly,1,3,13,61,15,4.1,21,86,0
17125,Jay-Z views Kanye West as a 'pesky fly',1,3,4,32,8,4.0,12,50,0
17126,Digital Diva! Inside Caitlyn Jenner’s Secret Cyber Hookups,1,2,8,51,8,6.4,15,100,0
17127,J.Lo ‘Wild’ Over A-Rod’s ‘Passionate’ Kisses — Their Make Outs Are ‘Next Level’,1,8,14,67,13,5.2,20,107,0
17128,Is CAITLYN JENNER going into Celebrity Big Brother?,1,1,17,44,8,5.5,38,212,0
17129,Chris Martin and Dakota Johnson ‘ready to move in together’,1,2,4,50,10,5.0,8,40,0
17130,Jennifer Aniston's shock news: Pregnant and in hiding,1,2,3,46,8,5.8,6,37,0
17131,"Meghan Markle, Kate Middleton friendship NOT “exaggerated”",1,2,7,52,7,7.4,13,100,0
17132,"Kim Kardashian and Kanye West's new baby girl is here, born via surrogate",1,1,4,61,13,4.7,6,30,0
17133,US report: Jennifer Aniston 'dumped on her 49th birthday',1,3,4,49,9,5.4,8,44,0
17134,Taylor Swift and Conor Kennedy split amid claims singer came on too strong and was obsessed with Kennedys,1,0,5,88,18,4.9,5,27,0
17135,Anna Faris Focused On Healing Her Broken Heart After Chris Pratt Split — It’s ‘Me Time’,1,3,15,72,16,4.5,20,93,0
17136,Richard Gere ‘dumps Julia Roberts’,1,2,4,30,5,6.0,13,80,0
17137,"Roseanne Not Pushing Kabbalah On Co-Stars, Despite Reports",1,1,9,51,8,6.4,17,112,0
17138,Wonder Wheel (film),1,2,2,17,3,5.7,11,66,0
17139,Kelly Clarkson & Jennifer Hudson Are Returning to Coach 'The Voice' Season 15,1,3,10,65,13,5.0,15,76,0
17140,Michelle Pfeiffer Covers Face In Public To Hide Wrinkles?,1,1,9,49,9,5.4,18,100,0
17141,Star Bodies! Get Gwen Stefani's Rock Hard Abs With 3 Simple Exercises,1,2,11,58,12,4.8,18,91,0
17142,What’s a ‘Covfefe’? Trump Tweet Unites a Bewildered Nation,1,4,7,50,9,5.6,14,77,0
17143,Meghan Markle Has Easier Ride With Prince Harry’s Royal Family Than Her Own Regarding Future?,1,2,15,79,15,5.3,18,100,0
17144,Kate Middleton will never be jealous of Meghan Markle; here's why,1,2,4,55,11,5.0,7,36,0
17145,Ellen DeGeneres' wife Portia de Rossi makes her cry with 60th birthday gift,1,1,5,63,13,4.8,7,38,0
17146,Are Brad Pitt and Jennifer Lawrence dating?,1,1,5,37,7,5.3,13,71,0
17147,Jon Hamm talks Jennifer Westfeldt split,1,0,4,34,6,5.7,11,66,0
17148,Taryn Manning is not leaving 'Orange is The New Black',1,2,6,45,10,4.5,13,60,0
17149,Why Taylor Swift and Selena Gomez's Friendship Is Stronger Than Ever,1,1,10,58,11,5.3,17,90,0
17150,Ben Affleck's History With Alcohol Addiction: A Timeline of the Actor's Struggles and Road to Recovery,1,3,12,87,16,5.4,13,75,0
17151,The secret Donald Trump and Rudy Giuliani know about the Russia probe,1,0,6,58,12,4.8,10,50,0
17152,‘House’ Divided! Co-stars Will Ferrell And Amy Poehler ‘Can’t Stand Each Other!’,1,8,12,69,12,5.8,17,100,0
17153,Angelina Jolie headed for a 'physical meltdown' as actress 'going without food or sleep'?,1,5,2,76,14,5.4,2,14,0
17154,Jennifer Lopez and Alex Rodriguez Avoid Run-In With Casper Smart,1,1,10,55,10,5.5,18,100,0
17155,Angelina Jolie gets new divorce lawyer amidst custody battle with Brad Pitt,1,0,4,64,12,5.3,6,33,0
17156,Justin Bieber and Selena Gomez Taking Some Space—But Don’t Call It a Breakup,1,1,12,64,13,4.9,18,92,0
17157,Miley Cyrus & Liam Hemsworth Married On New Years? The Truth Finally Revealed,1,2,12,65,13,5.0,18,92,0
17158,Sofia Richie Channeling Kourtney Kardashian,1,0,5,39,5,7.8,12,100,0
17159,"Kim Kardashian’s New Nude Pics Are ‘Part Of A Sexy, Flirtatious Game’ With Kanye West",1,3,15,71,15,4.7,21,100,0
17160,Scott Disick and Sofia Richie Reached Another Relationship Milestone,1,0,8,60,9,6.7,13,88,0
17161,    The Voice The Voice Team NOT Surprised Surprised Adam Levine   Behati Prinsloo Pregnant Again Before Blake Shelton Gwen Stefani,1,0,21,107,20,5.4,19,105,0
17162,Miley Cyrus Says She Respects 'ALL Artists Who Speak Their Truth' After Negative Rap Comments,1,2,17,79,15,5.3,21,113,0
17163,Chris Brown – Scared Lyrics,1,0,4,23,5,4.6,17,80,0
17164,Queen orders Meghan Markle into royal bootcamp,1,0,3,40,7,5.7,7,42,0
17165,Beyoncé Is Afraid Jay Z Will Cheat Again,1,0,8,33,8,4.1,24,100,0
17166,Real Housewives' Harry Hamlin stands behind wife Lisa Rinna following outburst,1,1,6,68,11,6.2,8,54,0
17167,Caitlyn Jenner abused as she leaves LGBT awards in London,1,0,7,48,10,4.8,14,70,0
17168,Alex Rodriguez slams report he’s threatening to cut child support payments,1,1,2,64,11,5.8,3,18,0
17169,Jamie Foxx walks out on ESPN interview after Katie Holmes relationship questions,1,0,8,69,12,5.8,11,66,0
17170,Everything We Know About Jennifer Aniston & Justin Theroux's Split,1,2,9,57,10,5.7,15,90,0
17171,Caitlyn Jenner Reportedly Thinks Kim & Kourtney Kardashian Are ‘Setting A Poor Example For Their Children’,1,3,15,91,16,5.7,16,93,0
17172,Justin Bieber Retiring: Google Alert,1,1,5,32,5,6.4,15,100,0
17173,Kris Jenner Wants Paris Jackson To Join ‘Keeping Up With The Kardashians’ Amid Ratings Woes,1,2,15,77,15,5.1,19,100,0
17174,How Ben Affleck Got Big For Batman v Superman,1,0,8,37,9,4.1,21,88,0
17175,Angelina Jolie Won’t Let Her Oldest Child Maddox Date And He’s Not Happy About It,1,2,15,67,15,4.5,22,100,0
17176,Ben Affleck-Jennifer Garner split: Is the actress not ready to divorce the Batman star?,1,3,6,74,14,5.3,8,42,0
17177,  Rihanna NOT Engaged  Secret Plans To Elope Secret Plans To Elope Is MadeUp,1,0,16,61,14,4.4,26,114,0
17178,A Timeline of Harry Styles & James Corden's 'Late Late Show' Bromance,1,4,10,58,12,4.8,17,83,0
17179,"Blake Shelton Embarrasses Gwen Stefani Onstage, Talks About When They First Started to 'Mess Around' Together",1,2,15,94,16,5.9,15,93,0
17180,"Kris Jenner Is Not Afraid To Sue An Employee, Even If If They're Poor - We'll Take Payments & Garner Your Wages!  - theJasmineBRAND",1,6,26,111,24,4.6,23,108,0
17181,5 Tom Cruise Dating Rumors You Should Stop Believing Now,1,0,9,47,10,4.7,19,90,0
17182,"Inside the 'chaos' of Brad Pitt and Angelina Jolie's parenting of their six children with knives, tempers and no school",1,3,5,100,20,5.0,5,25,0
17183,Mariah Carey’s Boy Toy Demands Big Bucks To Continue Reality Romance,1,1,11,58,11,5.3,18,100,0
17184,Oliver Hudson Jokes About Kate's Rumored Romance With Brad Pitt,1,1,10,54,10,5.4,18,100,0
17185,Gwen Stefani Top Of 2017  Expecting Twins With Blake Shelton,1,0,9,50,10,5.0,18,90,0
17186,Donald Trump kicked One Direction out of his hotel for refusing to meet his daughter,1,0,4,70,15,4.7,5,26,0
17187,Inside Kim Kardashian’s Nasty Split From BFF & Assistant Stephanie Shepherd,1,2,12,65,11,5.9,18,109,0
17188,"Khloe Kardashian Claps Back At Plastic Surgery Rumours With ""Pregnancy Lips"" Claim",1,2,12,71,12,5.9,16,100,0
17189,"Angelina Jolie has a new man in her life, guess who?",1,1,2,42,11,3.8,4,18,0
17190,Live stream: Trump's lawyer responds to James Comey testimony,1,2,4,53,9,5.9,7,44,0
17191,Pregnancy Nightmare! Khloe Kardashian ‘Riddled With Anxiety’ And ‘Isolated’ While Expecting!,1,6,11,82,11,7.5,13,100,0
17192,Are Katie Holmes & Jamie Foxx Expecting A Baby? New Report Claims They Want To Start A Family,1,2,17,76,18,4.2,22,94,0
17193,"Celebrity Holiday Cards 2017: The Currys, Kardashians & More Send Season’s Greetings",1,3,10,73,12,6.1,13,83,0
17194,"Brad Pitt, Jennifer Aniston Rekindle Romance Despite Justin Theroux: ‘In Love’ Duo Caught Kissing [Rumors]",1,3,15,92,15,6.1,16,100,0
17195,"Khloe Kardashian Did NOT Give Birth Over Easter, Despite Report",1,0,12,54,10,5.4,22,120,0
17196,Brooklyn Beckham Has Reportedly Dropped Out Of A US College Due To “Homesickness”,1,2,14,69,13,5.3,20,107,0
17197,"The Brangelina industry: why Jennifer Aniston, Brad Pitt and Angelina Jolie keep making the headlines",1,1,8,87,15,5.8,9,53,0
17198,Kendall Jenner Tells Friends: Ban Taylor Swift Music Or Else!,1,2,10,52,10,5.2,19,100,0
17199,"13 Celebrities Who Were Told to Lose Weight (Yep, Really)",1,2,8,48,10,4.8,16,80,0
17200,"Kelly Ripa, Ryan Seacrest Feuding After “Honeymoon’s Over”?",1,4,8,52,8,6.5,15,100,0
17201,George Clooney’s ‘Game Of Thrones’ Crush Blows Him Off,1,3,9,46,9,5.1,19,100,0
17202,Blake Shelton and Miranda Lambert Are Supporting Each Other Through Their Breakups (EXCLUSIVE),1,2,20,82,13,6.3,24,153,0
17203,Angelina Jolie & Brad Pitt Divorce Papers: First Look At Legal Documents,1,2,11,61,12,5.1,18,91,0
17204,J.Lo and A.Rod Just Bought Their Own Penthouse Together and It’s Insane,1,1,12,60,12,5.0,20,100,0
17205,"OJ Simpson ‘Demanding’ To Meet Khloe Kardashian’s Baby, Per ‘Radar Online’",1,5,12,64,11,5.8,18,109,0
17206,Kylie Jenner: Why She Finally Broke Down & Hired Nannies For Stormi After Insisting She Wouldn’t,1,3,15,81,16,5.1,18,93,0
17207,Johnny Depp Sues Business Managers For $25M Over Fraud,1,0,9,46,9,5.1,19,100,0
17208,"Kristen Stewart Not Bad Tipper, Despite Report",1,0,7,40,7,5.7,17,100,0
17209,Date night?! Katie Holmes goes for dinner with a mystery man,1,2,3,50,11,4.5,6,27,0
17210,"Summer Music Preview: Drake, Nicki Minaj, Ariana Grande, and So Much Kanye",1,1,11,63,12,5.2,17,91,0
17211,Ben Affleck and Jennifer Garner Finalize Their Divorce 3 Years After Split,1,0,10,63,12,5.2,15,83,0
17212,Celebrities react to Prince Harry and Meghan Markle's royal wedding,1,1,5,58,10,5.8,8,50,0
17213,Butterfly Baby! Kim Kardashian West Shares New Video of Her Adorable Daughter Chicago,1,1,12,73,13,5.6,16,92,0
17214,"Nicole Kidman is helping Isabella Cruise adopt a child, report",1,0,4,53,10,5.3,7,40,0
17215,Justin Theroux and Petra Collins Are Rumored To Be Dating,1,0,9,48,10,4.8,18,90,0
17216,Cop Celebrates 9th Anniversary  Reaffirms Commitment To Transparent FactChecking,1,0,9,71,9,7.9,12,100,0
17217,Pregnant and Still Thin,1,0,3,20,4,5.0,15,75,0
17218,"Angelina Jolie’s parental choices must have really worried judge overseeing Brad Pitt custody fight, experts say",1,1,4,97,16,6.1,4,25,0
17219,Martin Landau dead: Celebrities react,1,1,3,33,5,6.6,9,60,0
17220,"Kylie Jenner & Khloe Kardashian Share Odd Pregnancy Cravings: Peanut Butter, Pickles & More",1,3,12,78,14,5.6,15,85,0
17221,The Sun: Brad Pitt ‘will absolutely’ want to introduce Neri Oxman to his six kids,1,3,6,67,15,4.5,8,40,0
17222,Order of Succession to the British Throne,1,0,4,35,7,5.0,11,57,0
17223,Kate Middleton First Days With Baby 3,1,0,6,31,7,4.4,19,85,0
17224,Brad Pitt Reportedly Majorly Crushing On Margot Robbie: He’s ‘Smitten’,1,4,10,61,10,6.1,16,100,0
17225,Connecting People Through News,1,0,4,27,4,6.8,14,100,0
17226,Chris Pratt on Coffee Date with Mystery Blonde,1,0,6,39,8,4.9,15,75,0
17227,Kristen Stewart and Robert Pattinson spark reconciliation rumors with L.A. sighting,1,0,6,73,11,6.6,8,54,0
17228,50Cent have EXEC @ BET speculating He's in RELATIONSHIP Jasmin Brown,1,2,23,58,11,5.3,39,209,0
17229,Alexander Skarsgard gushes over Tarzan co-star Margot Robbie,1,1,5,53,8,6.6,9,62,0
17230,Yikes! Mariah Carey Reportedly Having Sex With Bryan Tanaka in Restaurant Bathroom,1,1,11,71,12,5.9,15,91,1
17231,"Kanye West Leaves Kim Kardashian After a Massive Fight: ""He Stormed Off, Leaving Kim in Tears"" (EXCLUSIVE)",1,5,23,90,17,5.3,25,135,0
17232,Kaley Cuoco Gives Update on Shoulder Surgery Recovery: 'Ice Is My Best Friend',1,3,12,66,13,5.1,18,92,0
17233,Simon Cowell Reportedly to Ban Kids From 'America's Got Talent',1,3,9,54,10,5.4,16,90,0
17234,Beyonce and Jay-Z Building Million Dollar Nursery For Twins?,1,2,9,52,9,5.8,17,100,0
17235,Gal Gadot's daughters not impressed with mum's 'Wonder Woman' character,1,4,4,62,10,6.2,6,40,0
17236,"Miranda Lambert, Anderson East Wedding Off?",1,1,6,38,6,6.3,15,100,0
17237,"Reese Witherspoon, Nicole Kidman Emmys Feud Made Up By Tabloid",1,0,10,53,10,5.3,18,100,0
17238,"Is Drake Referring To Bella Hadid Fling On ""Finesse""?",1,3,9,45,9,5.0,20,100,0
17239,Rumor Review: Denzel Washington supports Trump (FALSE) — News Literacy Project,1,3,13,68,11,6.2,19,118,0
17240,Inside the Fabulous First Year of George and Amal Clooney's Twins,1,1,8,55,11,5.0,14,72,0
17241,Kelly Ripa Leaving ‘Live’? Her Relationship With Ryan Seacrest May Not Be All Unicorns And Rainbows,1,3,16,84,16,5.2,19,100,0
17242,Princess Kate Bulimia Battle: Shocking New Photos,1,1,7,43,7,6.1,16,100,0
17243,A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama,1,0,10,64,11,5.8,15,90,0
17244,Authorities Responded to Scott Disick's Home in August for Possible Psychiatric Hold: Reports,1,2,10,81,13,6.2,12,76,0
17245,"Gwen Stefani Got Dumped by Blake Shelton Over ""Jealousy and Drama"" (EXCLUSIVE)",1,4,18,67,12,5.6,26,150,0
17246,Angelina Jolie takes break from nasty Brad Pitt divorce fight to plead for Syrian refugees,1,0,5,76,15,5.1,6,33,0
17247,Jennifer Aniston Upset Selena Gomez Is “Siding” With Justin Theroux?,1,3,10,59,10,5.9,16,100,0
17248,Kylie Jenner is hit with split claims from Travis Scott,1,0,4,46,10,4.6,8,40,0
17249,Justin Bieber botches BST Hyde Park concert,1,0,7,37,7,5.3,18,100,0
17250,Ariel Winter Ready To Marry Levi Meaden & Have Kids ‘Sooner Than Later’: Her Plans Revealed,1,4,15,76,16,4.8,19,93,0
17251,Justin Bieber and Selena Gomez will not be spending Christmas together for a heartbreaking reason,1,0,5,83,15,5.5,6,33,0
17252,Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt,1,1,7,72,14,5.1,9,50,0
17253,The Biggest Celebrity Feuds of 2017,1,0,4,30,6,5.0,13,66,0
17254,Celebrity blog: Brad Pitt and Angelina Jolie continue divorce talks — privately,1,1,5,68,12,5.7,7,41,0
17255,Sofia Vergara and Joe Manganiello slam magazine report claiming she cheated and they broke up,1,0,4,79,15,5.3,5,26,0
17256,"Would You?: Justin Bieber, Gucci Mane And These Guys All Wore Mangagement Rings",1,2,13,67,13,5.2,19,100,0
17257,Celebrities salute the troops on Veterans Day,1,0,3,39,7,5.6,7,42,0
17258,Miley Cyrus Liam Hemsworth Honeymoon,1,0,5,32,5,6.4,15,100,0
17259,From Welcoming a Baby Together to Their Joint GQ Cover: Inside Kylie Jenner & Travis Scott's Whirlwind Romance,1,3,16,93,18,5.2,17,88,0
